zip,city,lat,long
,,,
6026,hartford,41.929719,-72.745378
,,,
6791,northwest CT,41.761345,-73.060443
,,,
20743,washington,38.88423,-76.893317
,,,
52140,la crosse,43.445644,-91.534572
,,,
54889,eau claire,45.415113,-92.170107
,,,
68920,grand island,40.154543,-99.339914
,,,
60010,chicago,42.146494,-88.164651
,,,
20626,fredericksburg,38.231241,-76.771138
,,,
51648,omaha / council bluffs,40.739475,-95.800397
,,,
54447,eau claire,45.085986,-90.747239
,,,
32503,pensacola,30.459667,-87.213643
,,,
34231,sarasota,27.266027,-82.516651
,,,
61941,mattoon-charleston,39.804067,-88.07294
,,,
3561,new hampshire,44.34335,-71.795116
,,,
3833,boston,42.978415,-70.987522
,,,
2806,rhode island,41.734753,-71.319732
,,,
54540,northern WI,46.154791,-89.372738
,,,
41524,eastern kentucky,37.417963,-82.231061
,,,
4683,maine,44.245208,-68.787815
,,,
30643,athens,34.363471,-82.908806
,,,
19801,philadelphia,39.727715,-75.541154
,,,
6241,rhode island,41.853901,-71.847371
,,,
24881,southern WV,37.431342,-81.684596
,,,
17543,lancaster,40.181032,-76.29538
,,,
33811,lakeland,27.984396,-82.015259
,,,
89020,las vegas,36.532267,-116.44361
,,,
11952,long island,41.001648,-72.547599
,,,
93256,visalia,35.960636,-119.312992
,,,
81418,western slope,38.848899,-107.987839
,,,
4079,maine,43.790591,-69.97153
,,,
61811,champaign urbana,40.292742,-87.622848
,,,
42204,clarksville,36.684754,-87.076167
,,,
56150,sioux falls / SE SD,43.628218,-95.197159
,,,
4856,maine,44.180604,-69.122109
,,,
4756,maine,47.321708,-68.298213
,,,
4474,maine,44.688778,-68.762805
,,,
61072,rockford,42.442353,-89.13849
,,,
34238,sarasota,27.235792,-82.470536
,,,
61019,rockford,42.439512,-89.410047
,,,
6076,hartford,41.984442,-72.263453
,,,
80102,denver,39.74599,-104.442841
,,,
96765,,21.911192,-159.477967
,,,
26855,western maryland,38.948051,-79.269009
,,,
26520,morgantown,39.496998,-79.823625
,,,
39352,meridian,32.684042,-88.481687
,,,
45003,richmond,39.586583,-84.78647
,,,
58329,north dakota,48.873307,-100.079593
,,,
4981,maine,44.514019,-68.83905
,,,
60614,chicago,41.922714,-87.649577
,,,
1468,worcester / central MA,42.542767,-72.068345
,,,
56168,sioux falls / SE SD,43.617488,-95.809489
,,,
56212,northeast SD,45.130873,-96.323833
,,,
62035,st louis,38.962875,-90.242457
,,,
20854,washington,39.032772,-77.22083
,,,
26275,west virginia (old),38.976177,-79.951043
,,,
25060,southern WV,37.94454,-81.427325
,,,
60551,la salle co,41.524931,-88.687441
,,,
62076,decatur,39.343372,-89.219136
,,,
25024,charleston,38.159082,-81.623721
,,,
50701,waterloo / cedar falls,42.418259,-92.339821
,,,
21777,frederick,39.27131,-77.519376
,,,
20815,washington,38.983386,-77.079346
,,,
69024,north platte,40.232726,-100.847051
,,,
44114,cleveland,41.520126,-81.678083
,,,
43533,toledo,41.691884,-84.081557
,,,
52530,southeast IA,40.99343,-92.292791
,,,
4541,maine,43.894242,-69.476881
,,,
56093,mankato,44.05857,-93.519385
,,,
48622,central michigan,43.840836,-84.881266
,,,
14753,twin tiers NY/PA,42.036032,-78.664372
,,,
61333,la salle co,40.989245,-88.888154
,,,
61774,bloomington-normal,40.430678,-89.203945
,,,
62316,western IL,40.235474,-91.053025
,,,
61452,western IL,40.23619,-90.660627
,,,
26060,northern panhandle,40.110039,-80.557624
,,,
4106,maine,43.631402,-70.285989
,,,
4849,maine,44.316106,-69.025998
,,,
4843,maine,44.238406,-69.064039
,,,
21727,frederick,39.68862,-77.329249
,,,
50162,des moines,41.928297,-93.072173
,,,
47531,owensboro,38.03971,-86.851428
,,,
2539,cape cod / islands,41.377655,-70.52208
,,,
97015,portland,45.413524,-122.536758
,,,
97325,salem,44.833821,-122.85223
,,,
29406,charleston,32.937267,-80.035245
,,,
29809,augusta,33.418902,-81.69249
,,,
29554,myrtle beach,33.70405,-79.381598
,,,
35456,tuscaloosa,33.063695,-87.41475
,,,
35748,decatur,34.721079,-86.389356
,,,
75486,texoma,33.745236,-95.744327
,,,
21536,western maryland,39.65696,-79.165566
,,,
4673,maine,44.317252,-68.680481
,,,
20674,southern maryland,38.134797,-76.503548
,,,
85034,phoenix,33.42958,-112.014097
,,,
7718,jersey shore,40.419871,-74.085174
,,,
67879,northwest KS,38.480408,-101.805984
,,,
85012,phoenix,33.507577,-112.070981
,,,
1566,worcester / central MA,42.103214,-72.079545
,,,
2543,cape cod / islands,41.478974,-70.766911
,,,
2332,cape cod / islands,42.044325,-70.706075
,,,
2630,cape cod / islands,41.706769,-70.31253
,,,
96760,,19.554764,-155.056113
,,,
96731,hawaii,21.677463,-157.96812
,,,
96759,hawaii,21.467418,-158.072427
,,,
96722,,22.188349,-159.460872
,,,
2061,boston,42.164569,-70.818844
,,,
1344,worcester / central MA,42.613418,-72.426427
,,,
3470,worcester / central MA,42.77137,-72.354216
,,,
56644,bemidji,47.797005,-95.495088
,,,
66835,topeka,38.543253,-96.258153
,,,
16402,chautauqua,41.961661,-79.469604
,,,
11975,long island,40.941107,-72.244466
,,,
11224,new york city,40.577372,-73.988706
,,,
53528,vermont,43.1183,-89.638014
,,,
2631,cape cod / islands,41.747513,-70.066223
,,,
4095,new hampshire,43.62861,-70.913904
,,,
1469,worcester / central MA,42.664828,-71.695087
,,,
2601,cape cod / islands,41.657961,-70.298093
,,,
28707,asheville,35.39733,-83.065872
,,,
8824,central NJ,40.422086,-74.553237
,,,
5355,albany,43.019478,-72.812148
,,,
14098,rochester,43.334373,-78.380616
,,,
6606,new haven,41.21211,-73.206673
,,,
61423,peoria,40.886282,-90.501204
,,,
62954,southern illinois,37.692088,-88.279548
,,,
971,,18.318884,-66.11919
,,,
54119,northern WI,45.607459,-88.159732
,,,
2189,boston,42.209776,-70.928189
,,,
49812,green bay,45.591632,-87.50312
,,,
71272,monroe,32.526867,-92.649341
,,,
54659,eau claire,44.299071,-91.114785
,,,
54648,la crosse,43.829428,-90.652565
,,,
54140,appleton-oshkosh-FDL,44.286515,-88.309229
,,,
43944,northern panhandle,40.429176,-80.769041
,,,
73834,southwest KS,36.846523,-99.540299
,,,
25247,athens,39.005944,-82.006294
,,,
979,,18.444394,-66.030036
,,,
5448,plattsburgh-adirondacks,44.750291,-72.900865
,,,
53968,vermont,43.646122,-90.22785
,,,
90245,los angeles,33.91714,-118.404267
,,,
55345,minneapolis / st paul,44.915442,-93.48443
,,,
93727,fresno,36.751519,-119.680602
,,,
24555,lynchburg,37.669829,-79.484088
,,,
22972,charlottesville,38.215776,-78.230285
,,,
53587,dubuque,42.580307,-89.904145
,,,
39115,jackson,33.044863,-90.566898
,,,
29801,augusta,33.588993,-81.697037
,,,
16937,twin tiers NY/PA,41.967896,-77.710941
,,,
90807,los angeles,33.82774,-118.17482
,,,
95747,sacramento,38.78207,-121.373155
,,,
92382,inland empire,34.205287,-117.117403
,,,
45406,dayton / springfield,39.784214,-84.24108
,,,
19444,philadelphia,40.087755,-75.253168
,,,
44138,cleveland,41.373654,-81.923254
,,,
54828,eau claire,45.840986,-91.294248
,,,
57279,northeast SD,45.421222,-96.876323
,,,
36790,montgomery,32.733603,-86.893627
,,,
53204,milwaukee,43.018587,-87.926053
,,,
36532,mobile,30.480713,-87.861306
,,,
10958,hudson valley,41.371913,-74.432479
,,,
21120,york,39.646204,-76.674854
,,,
27542,raleigh / durham / CH,35.618293,-78.136838
,,,
28217,charlotte,35.168896,-80.908285
,,,
73114,oklahoma city,35.578137,-97.517674
,,,
26571,morgantown,39.526563,-80.262026
,,,
99136,pullman / moscow,46.674643,-117.955526
,,,
54107,green bay,44.701043,-88.455663
,,,
25878,southern WV,37.715436,-81.229778
,,,
13656,watertown,44.192383,-75.955933
,,,
44236,akron / canton,41.246425,-81.449582
,,,
28587,jacksonville,35.19273,-76.661661
,,,
14040,buffalo,42.890873,-78.376631
,,,
45002,cincinnati,39.196791,-84.757565
,,,
28033,hickory / lenoir,35.41927,-81.328253
,,,
45315,dayton / springfield,39.85699,-84.339063
,,,
1343,western massachusetts,42.657625,-72.978933
,,,
1255,western massachusetts,42.107496,-73.118607
,,,
48027,port huron,42.944289,-82.694041
,,,
60131,chicago,41.938755,-87.884263
,,,
50028,des moines,41.80691,-93.154284
,,,
55779,duluth / superior,46.908724,-92.4491
,,,
59467,great falls,48.067356,-112.601298
,,,
45734,parkersburg-marietta,39.641144,-81.195652
,,,
44010,ashtabula,41.765276,-80.847485
,,,
43154,chillicothe,39.600986,-82.830089
,,,
45384,dayton / springfield,39.714974,-83.884442
,,,
43116,columbus,39.771637,-83.062012
,,,
43219,columbus,40.006091,-82.920945
,,,
74755,texarkana,34.134683,-95.114767
,,,
73044,oklahoma city,35.859563,-97.422527
,,,
14624,rochester,43.1283,-77.731411
,,,
54773,eau claire,44.389993,-91.296378
,,,
54759,eau claire,44.489082,-92.12926
,,,
53091,milwaukee,43.499624,-88.434562
,,,
78007,san antonio,28.498,-98.368762
,,,
21623,eastern shore,39.124035,-75.966748
,,,
2892,eastern CT,41.492004,-71.594774
,,,
29063,columbia,34.142131,-81.206184
,,,
29324,greenville / upstate,34.983686,-81.826635
,,,
14058,rochester,43.102049,-78.168857
,,,
74127,tulsa,36.173132,-96.046419
,,,
73129,oklahoma city,35.431488,-97.484275
,,,
18709,scranton / wilkes-barre,41.285469,-75.896388
,,,
42629,cookeville,36.912657,-85.13806
,,,
38952,north mississippi,33.628122,-90.344867
,,,
79719,odessa / midland,31.460655,-103.404137
,,,
77417,houston,29.464406,-95.966234
,,,
22031,washington,38.858916,-77.260258
,,,
56267,northeast SD,45.582554,-95.928714
,,,
13834,oneonta,42.530981,-74.965895
,,,
58565,north dakota,47.493482,-101.370899
,,,
58272,grand forks,48.016263,-97.981833
,,,
15943,altoona-johnstown,40.474082,-78.838748
,,,
49301,grand rapids,42.973443,-85.476998
,,,
48135,detroit metro,42.324384,-83.341212
,,,
95527,redding,41.012258,-123.387964
,,,
6856,new haven,41.111223,-73.42086
,,,
71345,lafayette,30.728356,-91.975451
,,,
56748,grand forks,47.921967,-96.010269
,,,
56716,grand forks,47.743247,-96.555408
,,,
79043,lubbock,34.368347,-102.134819
,,,
15714,altoona-johnstown,40.651306,-78.825059
,,,
43232,columbus,39.920951,-82.870492
,,,
16504,erie,42.109077,-80.049033
,,,
16733,twin tiers NY/PA,41.700701,-78.571785
,,,
18954,central NJ,40.225413,-74.992957
,,,
44446,youngstown,41.189561,-80.749296
,,,
43360,lima / findlay,40.333139,-83.643525
,,,
18960,lehigh valley,40.366237,-75.325845
,,,
15934,altoona-johnstown,40.279061,-78.803986
,,,
45654,athens,39.366498,-82.377618
,,,
16059,pittsburgh,40.707082,-79.927088
,,,
17961,reading,40.649699,-76.060949
,,,
46952,muncie / anderson,40.599427,-85.629225
,,,
46960,south bend / michiana,41.161352,-86.535546
,,,
41135,huntington-ashland,38.344292,-83.301983
,,,
70453,baton rouge,30.700689,-90.764888
,,,
15313,northern panhandle,40.06796,-80.023705
,,,
15147,pittsburgh,40.497284,-79.83077
,,,
18056,lehigh valley,40.450942,-75.550389
,,,
16422,meadville,41.667548,-80.310188
,,,
15455,morgantown,40.0033,-79.642276
,,,
12118,albany,42.909321,-73.713085
,,,
43341,lima / findlay,40.596414,-83.315297
,,,
17840,williamsport,40.772092,-76.43312
,,,
19472,reading,40.336934,-75.573783
,,,
16236,pittsburgh,40.787838,-79.522661
,,,
15723,altoona-johnstown,40.698747,-79.158676
,,,
18616,williamsport,41.50483,-76.636058
,,,
10453,new york city,40.852779,-73.912332
,,,
43730,zanesville / cambridge,39.615287,-82.102278
,,,
19440,lehigh valley,40.285998,-75.291149
,,,
15906,altoona-johnstown,40.379677,-78.955677
,,,
15410,morgantown,39.911791,-79.901982
,,,
14139,buffalo,42.718405,-78.541402
,,,
14517,rochester,42.592426,-77.895852
,,,
45231,cincinnati,39.247497,-84.53483
,,,
44645,akron / canton,40.909713,-81.718204
,,,
10803,new york city,40.900458,-73.807138
,,,
10528,hudson valley,40.975049,-73.724925
,,,
10930,hudson valley,41.366224,-74.121236
,,,
19348,lancaster,39.87028,-75.712913
,,,
10917,hudson valley,41.319572,-74.117639
,,,
14171,twin tiers NY/PA,42.424674,-78.649832
,,,
10588,hudson valley,41.336623,-73.820007
,,,
47362,muncie / anderson,39.930459,-85.36958
,,,
15106,pittsburgh,40.41012,-80.114202
,,,
15433,morgantown,39.982683,-79.948732
,,,
15226,pittsburgh,40.395053,-80.013952
,,,
15482,morgantown,40.061488,-79.766067
,,,
48506,flint,43.067472,-83.624392
,,,
43153,columbus,39.743989,-83.556692
,,,
27021,winston-salem,36.319389,-80.338592
,,,
43119,columbus,39.940928,-83.205719
,,,
57564,pierre / central SD,44.729609,-99.989662
,,,
15033,pittsburgh,40.179104,-79.864709
,,,
3458,worcester / central MA,42.868369,-71.940102
,,,
3452,worcester / central MA,42.829254,-72.059901
,,,
3301,new hampshire,43.238549,-71.555988
,,,
17860,williamsport,40.866964,-76.611035
,,,
57104,sioux falls / SE SD,43.604785,-96.707425
,,,
57070,sioux falls / SE SD,43.180067,-97.173356
,,,
48726,the thumb,43.607392,-83.168024
,,,
46077,indianapolis,39.984562,-86.282625
,,,
17368,york,39.983858,-76.518703
,,,
74941,fort smith,35.287754,-94.883911
,,,
74136,tulsa,36.0624,-95.941457
,,,
74104,tulsa,36.146469,-95.954005
,,,
73622,oklahoma city,35.386159,-98.996649
,,,
17318,york,40.022258,-76.723017
,,,
15421,morgantown,39.845848,-79.597198
,,,
30230,atlanta,33.16449,-84.920565
,,,
47226,indianapolis,39.282458,-85.869112
,,,
93453,san luis obispo,35.303925,-120.256566
,,,
3053,boston,42.869839,-71.387845
,,,
17064,lancaster,40.242231,-76.476111
,,,
87579,santa fe / taos,36.094585,-105.563366
,,,
15142,pittsburgh,40.382059,-80.118682
,,,
15241,pittsburgh,40.333518,-80.081412
,,,
17007,harrisburg,40.125795,-77.118771
,,,
3446,worcester / central MA,42.858271,-72.29636
,,,
3264,new hampshire,43.738799,-71.702722
,,,
16637,altoona-johnstown,40.341102,-78.467242
,,,
57477,northeast SD,45.046943,-98.162357
,,,
37076,nashville,36.145195,-86.576632
,,,
70464,new orleans,30.551195,-89.919008
,,,
70809,baton rouge,30.394045,-91.070972
,,,
48891,central michigan,43.395354,-84.911507
,,,
49961,upper peninsula,46.52939,-88.731554
,,,
43569,toledo,41.349767,-83.789426
,,,
28432,myrtle beach,34.168033,-78.758709
,,,
27027,greensboro,36.441759,-79.988878
,,,
28107,charlotte,35.252964,-80.518034
,,,
15050,pittsburgh,40.563665,-80.434517
,,,
87729,santa fe / taos,36.303483,-104.817969
,,,
12164,utica-rome-oneida,43.578133,-74.359045
,,,
46763,fort wayne,41.301427,-85.232689
,,,
18833,williamsport,41.597169,-76.483621
,,,
8088,north jersey,39.851467,-74.693412
,,,
8641,north jersey,40.020284,-74.590178
,,,
16877,state college,40.738693,-78.060782
,,,
15940,altoona-johnstown,40.517034,-78.625208
,,,
57445,northeast SD,45.465537,-98.114967
,,,
57341,south dakota,44.094667,-99.117978
,,,
13905,binghamton,42.170436,-75.943434
,,,
12977,plattsburgh-adirondacks,44.277015,-74.072971
,,,
46126,indianapolis,39.618024,-85.88034
,,,
69138,north platte,40.995816,-100.176551
,,,
13413,utica-rome-oneida,43.060413,-75.279398
,,,
12469,albany,42.448595,-74.246097
,,,
10927,hudson valley,41.191052,-73.967562
,,,
43754,zanesville / cambridge,39.760807,-81.23392
,,,
19526,reading,40.547158,-75.99657
,,,
3773,new hampshire,43.371345,-72.202789
,,,
28374,fayetteville,35.197454,-79.462959
,,,
57620,rapid city / west SD,45.377258,-102.540212
,,,
13755,oneonta,42.055241,-74.96692
,,,
3285,new hampshire,43.94787,-71.635802
,,,
38858,north mississippi,34.099952,-88.549476
,,,
47837,terre haute,39.627224,-87.114906
,,,
17365,york,40.060733,-76.93386
,,,
15051,pittsburgh,40.562602,-79.866913
,,,
18221,scranton / wilkes-barre,41.001778,-75.917333
,,,
19132,philadelphia,39.996262,-75.170855
,,,
87939,albuquerque,33.412677,-107.488567
,,,
3595,new hampshire,44.305211,-71.497351
,,,
3853,new hampshire,43.642843,-71.282735
,,,
13808,oneonta,42.525233,-75.2622
,,,
12036,oneonta,42.541514,-74.673053
,,,
37027,nashville,35.999288,-86.785062
,,,
12580,hudson valley,41.863651,-73.871536
,,,
10975,hudson valley,41.267079,-74.172263
,,,
37078,jackson,35.910798,-87.746885
,,,
37014,nashville,35.875229,-86.632954
,,,
37208,nashville,36.177714,-86.808023
,,,
28634,winston-salem,35.972801,-80.757173
,,,
74422,tulsa,35.62283,-95.704351
,,,
10996,hudson valley,41.3937,-73.972175
,,,
13847,oneonta,42.186107,-75.291002
,,,
27291,danville,36.418316,-79.168428
,,,
68031,omaha / council bluffs,41.640586,-96.525171
,,,
12792,poconos,41.51392,-74.95982
,,,
7630,new york city,40.97499,-74.023248
,,,
8721,north jersey,39.901987,-74.152651
,,,
8326,south jersey,39.537672,-74.928273
,,,
7050,new york city,40.76804,-74.235692
,,,
55040,minneapolis / st paul,45.466135,-93.280188
,,,
56026,mankato,43.885775,-93.290995
,,,
55044,minneapolis / st paul,44.64214,-93.276428
,,,
73853,northwest OK,36.241563,-99.147365
,,,
2921,rhode island,41.768455,-71.515778
,,,
13489,utica-rome-oneida,43.460774,-75.552463
,,,
68766,sioux city,42.433234,-98.403063
,,,
68403,omaha / council bluffs,40.920896,-96.16802
,,,
41557,eastern kentucky,37.486031,-82.410913
,,,
41667,eastern kentucky,37.308121,-82.694617
,,,
13066,syracuse,43.032475,-76.000667
,,,
28640,boone,36.404873,-81.399397
,,,
25550,athens,38.863326,-82.067437
,,,
24280,southwest VA,36.956077,-81.923315
,,,
54837,minneapolis / st paul,45.674284,-92.357709
,,,
54174,green bay,45.036912,-88.424393
,,,
58772,north dakota,48.959575,-102.63371
,,,
58356,north dakota,47.678659,-99.085157
,,,
58250,grand forks,48.267195,-98.000854
,,,
64651,kirksville,39.766804,-93.185672
,,,
65603,springfield,37.556769,-93.86523
,,,
64453,st joseph,40.345019,-94.480161
,,,
50527,fort dodge,42.96499,-94.785417
,,,
71235,monroe,32.690015,-92.673804
,,,
70039,new orleans,29.886943,-90.389006
,,,
71043,shreveport,32.886012,-93.887836
,,,
38953,north mississippi,33.930672,-89.933405
,,,
63537,kirksville,40.149926,-92.153575
,,,
63013,st louis,38.406982,-91.151005
,,,
47231,louisville,38.900912,-85.494614
,,,
47855,terre haute,39.189827,-87.304098
,,,
10941,hudson valley,41.487318,-74.344437
,,,
44813,mansfield,40.599849,-82.529699
,,,
43074,columbus,40.269531,-82.850655
,,,
28304,fayetteville,35.025528,-78.989604
,,,
43031,columbus,40.160847,-82.665164
,,,
47648,evansville,38.248647,-87.550882
,,,
46783,fort wayne,40.969261,-85.357314
,,,
46506,south bend / michiana,41.462622,-86.1724
,,,
47456,terre haute,39.465239,-86.691333
,,,
55718,duluth / superior,46.620931,-92.486403
,,,
51566,omaha / council bluffs,41.016459,-95.230901
,,,
50565,fort dodge,42.857398,-95.000842
,,,
45218,cincinnati,39.263764,-84.518217
,,,
44702,akron / canton,40.799793,-81.375782
,,,
43077,columbus,40.13705,-83.341267
,,,
45246,cincinnati,39.289592,-84.469214
,,,
15364,morgantown,39.946321,-80.30478
,,,
19031,philadelphia,40.109155,-75.217005
,,,
17538,lancaster,40.082629,-76.414548
,,,
16627,state college,40.757881,-78.497822
,,,
58254,grand forks,47.774003,-98.150008
,,,
58233,grand forks,48.226173,-97.525719
,,,
46561,south bend / michiana,41.663978,-86.075352
,,,
50126,mason city,42.494379,-93.2554
,,,
50051,ames,42.135392,-93.141399
,,,
50702,waterloo / cedar falls,42.461479,-92.313749
,,,
71454,central louisiana,31.69142,-92.858382
,,,
50003,des moines,41.611504,-94.043026
,,,
58795,eastern montana,48.640375,-103.156753
,,,
19085,philadelphia,40.036973,-75.349913
,,,
15218,pittsburgh,40.42361,-79.889803
,,,
43062,columbus,40.007079,-82.682268
,,,
17213,cumberland valley,40.244192,-77.771225
,,,
50327,des moines,41.586364,-93.487814
,,,
51520,omaha / council bluffs,41.969542,-95.46143
,,,
50063,des moines,41.695549,-93.940678
,,,
50233,des moines,41.612883,-94.21137
,,,
50134,ames,41.939484,-93.671998
,,,
52339,waterloo / cedar falls,41.927944,-92.587091
,,,
52045,dubuque,42.460825,-90.937541
,,,
65618,springfield,36.733049,-92.359584
,,,
50647,waterloo / cedar falls,42.651021,-92.497168
,,,
52742,quad cities,41.838263,-90.5197
,,,
61368,la salle co,41.262136,-89.517537
,,,
59349,eastern montana,46.890151,-105.502227
,,,
1516,worcester / central MA,42.053072,-71.752241
,,,
64097,kansas city,39.104909,-93.984271
,,,
65258,columbia,39.520236,-92.135201
,,,
66093,topeka,38.20781,-95.494138
,,,
63567,kirksville,40.418795,-92.719744
,,,
67149,wichita,37.539732,-97.625937
,,,
66105,kansas city,39.087011,-94.638934
,,,
67442,salina,38.6559,-97.772084
,,,
68462,lincoln,40.952129,-96.519659
,,,
68715,sioux city,41.963891,-97.609897
,,,
59046,billings,46.398482,-109.015696
,,,
66025,lawrence,38.891903,-95.08334
,,,
48888,central michigan,43.314815,-85.106068
,,,
49822,upper peninsula,46.433521,-87.024586
,,,
23336,,37.954605,-75.334522
,,,
59750,butte,45.948251,-112.755726
,,,
40243,louisville,38.241801,-85.536121
,,,
56594,fargo / moorhead,46.548256,-96.64298
,,,
68022,omaha / council bluffs,41.279953,-96.250786
,,,
68901,grand island,40.59161,-98.372728
,,,
71326,southwest MS,31.777078,-91.603933
,,,
67671,salina,38.84716,-99.134667
,,,
13661,watertown,43.70962,-76.098396
,,,
51019,sioux city,42.274026,-95.738837
,,,
52156,dubuque,43.052512,-91.462345
,,,
4252,maine,44.036688,-70.058799
,,,
4342,maine,44.086173,-69.736988
,,,
4234,maine,44.623831,-70.191893
,,,
27965,hampton roads,36.292401,-75.930873
,,,
4989,maine,44.429335,-69.648294
,,,
4022,new hampshire,43.995935,-70.81398
,,,
4087,new hampshire,43.569278,-70.743999
,,,
4543,maine,44.022356,-69.490757
,,,
48104,ann arbor,42.263484,-83.71512
,,,
20736,southern maryland,38.689075,-76.627765
,,,
20878,frederick,39.112821,-77.250504
,,,
28027,charlotte,35.406991,-80.685957
,,,
70773,baton rouge,30.610267,-91.363185
,,,
4071,maine,43.926746,-70.45076
,,,
4355,maine,44.384388,-69.9502
,,,
4428,maine,44.8058,-68.554003
,,,
4276,maine,44.55992,-70.625264
,,,
12932,plattsburgh-adirondacks,44.214405,-73.608948
,,,
11356,new york city,40.78485,-73.841279
,,,
13153,syracuse,42.996557,-76.453627
,,,
38658,north mississippi,34.188345,-89.90102
,,,
4966,maine,44.814699,-70.427311
,,,
67420,salina,39.400935,-98.085468
,,,
66866,wichita,38.173042,-97.107439
,,,
66771,southeast KS,37.487563,-95.145995
,,,
67460,salina,38.382552,-97.699453
,,,
1467,worcester / central MA,42.489646,-71.609577
,,,
1960,boston,42.534279,-70.969782
,,,
1845,boston,42.673909,-71.091334
,,,
55352,minneapolis / st paul,44.651475,-93.592608
,,,
21804,eastern shore,38.314082,-75.532106
,,,
38774,north mississippi,33.960037,-90.76286
,,,
38962,north mississippi,33.871721,-90.185145
,,,
38855,north mississippi,34.323342,-88.485408
,,,
75948,deep east texas,31.307588,-93.784102
,,,
24127,roanoke,37.473603,-80.231051
,,,
45897,lima / findlay,40.831069,-83.656574
,,,
20711,annapolis,38.801059,-76.645107
,,,
2190,boston,42.166731,-70.952363
,,,
41003,cincinnati,38.52964,-84.390246
,,,
40379,lexington,38.301951,-84.687097
,,,
41848,eastern kentucky,37.093381,-82.94792
,,,
41264,eastern kentucky,37.924909,-82.681455
,,,
21770,frederick,39.350189,-77.25624
,,,
55104,minneapolis / st paul,44.953894,-93.164446
,,,
67637,northwest KS,38.938377,-99.60533
,,,
2135,boston,42.349688,-71.153964
,,,
16371,chautauqua,41.869947,-79.326122
,,,
68862,grand island,41.599956,-98.936456
,,,
89448,tahoe,38.996464,-119.917493
,,,
42054,western KY,36.714454,-88.433457
,,,
40824,tri-cities,36.825297,-83.375312
,,,
49668,northern michigan,44.405416,-85.702617
,,,
48442,flint,42.78868,-83.606102
,,,
48455,flint,42.937951,-83.290783
,,,
55949,rochester,43.710105,-91.928608
,,,
56236,northeast SD,45.664584,-96.41613
,,,
2375,rhode island,42.003041,-71.076928
,,,
27957,eastern NC,36.066297,-76.759059
,,,
15954,altoona-johnstown,40.424043,-78.998097
,,,
17026,harrisburg,40.458441,-76.431397
,,,
8002,philadelphia,39.931978,-75.027557
,,,
8551,central NJ,40.447111,-74.837285
,,,
49346,central michigan,43.594885,-85.421128
,,,
55333,southwest MN,44.562955,-94.860631
,,,
65674,springfield,37.785786,-93.607277
,,,
56048,mankato,44.092772,-93.721097
,,,
91387,los angeles,34.402509,-118.363427
,,,
91911,san diego,32.608185,-117.054512
,,,
28751,asheville,35.50502,-83.120689
,,,
27828,eastern NC,35.585152,-77.577194
,,,
56727,bemidji,48.288717,-95.412061
,,,
63539,kirksville,39.927455,-92.751567
,,,
1523,worcester / central MA,42.483569,-71.675585
,,,
2155,boston,42.42384,-71.107673
,,,
55303,minneapolis / st paul,45.288298,-93.431102
,,,
55090,minneapolis / st paul,45.053332,-92.957536
,,,
1810,boston,42.648044,-71.161751
,,,
2464,boston,42.312975,-71.218882
,,,
1079,worcester / central MA,42.197913,-72.329709
,,,
1103,hartford,42.104106,-72.592027
,,,
55811,duluth / superior,46.842463,-92.221917
,,,
55408,minneapolis / st paul,44.940425,-93.292639
,,,
63026,st louis,38.503348,-90.460968
,,,
46171,terre haute,39.525101,-86.960902
,,,
47140,louisville,38.384301,-86.370701
,,,
46323,chicago,41.589434,-87.453729
,,,
46110,indianapolis,39.551781,-85.92648
,,,
3583,new hampshire,44.396741,-71.464694
,,,
3605,new hampshire,43.236564,-72.184869
,,,
1071,western massachusetts,42.16006,-72.873853
,,,
38862,north mississippi,34.168139,-88.623239
,,,
49056,holland,42.398286,-86.056215
,,,
2481,boston,42.311927,-71.275531
,,,
2149,boston,42.405938,-71.054649
,,,
39149,jackson,31.831965,-90.010649
,,,
48341,detroit metro,42.626921,-83.297371
,,,
56382,st cloud,45.907862,-94.598327
,,,
56754,grand forks,47.99911,-96.188545
,,,
55968,rochester,44.397037,-92.089941
,,,
55354,minneapolis / st paul,44.880438,-94.061414
,,,
55927,rochester,44.036469,-92.870923
,,,
55764,bemidji,47.331631,-93.291264
,,,
3079,boston,42.788264,-71.221726
,,,
12418,catskills,42.358758,-74.16168
,,,
13788,oneonta,42.339013,-74.666282
,,,
87104,albuquerque,35.103183,-106.675548
,,,
48446,flint,43.05374,-83.338704
,,,
49795,northern michigan,45.160679,-84.579688
,,,
38759,north mississippi,33.825158,-90.730327
,,,
49269,jackson,42.287158,-84.593587
,,,
46034,kokomo,40.127927,-86.046784
,,,
47921,lafayette / west lafayette,40.477151,-87.375376
,,,
64642,st joseph,40.170792,-93.836449
,,,
49735,northern michigan,44.997939,-84.670317
,,,
61345,la salle co,41.280245,-89.794395
,,,
61479,peoria,41.00479,-89.644768
,,,
61239,quad cities,41.480837,-90.381916
,,,
87021,albuquerque,35.192842,-107.878884
,,,
28739,asheville,35.256111,-82.543709
,,,
14729,twin tiers NY/PA,42.408377,-78.743584
,,,
27283,greensboro,35.951474,-79.635418
,,,
38639,north mississippi,34.303108,-90.432003
,,,
39162,jackson,32.61879,-90.624439
,,,
64133,kansas city,39.013884,-94.45772
,,,
64011,kansas city,38.959756,-94.067926
,,,
51401,fort dodge,42.065661,-94.86966
,,,
50058,des moines,41.85571,-94.690994
